genome_accession	query	uniprot	refseq	evalue	target
GCF_036323735.1	rank00065_coA_proteinbinders_4978_A	Q9WUD9-2	XP_038961886	1.668e-09	AF-Q9WUD9-2-F1-model_v6
GCF_036323735.1	rank00065_coA_proteinbinders_4978_A	Q9WUD9-2	XP_038961888	1.668e-09	AF-Q9WUD9-2-F1-model_v6
GCF_036323735.1	rank00065_coA_proteinbinders_4978_A	Q9WUD9-2	XP_038961889	1.668e-09	AF-Q9WUD9-2-F1-model_v6
GCF_036323735.1	rank00065_coA_proteinbinders_4978_A	Q9WUD9-2	XP_038961890	1.668e-09	AF-Q9WUD9-2-F1-model_v6
GCF_036323735.1	rank00065_coA_proteinbinders_4978_A	Q9WUD9-2	XP_038961891	1.668e-09	AF-Q9WUD9-2-F1-model_v6
GCF_036323735.1	rank00065_coA_proteinbinders_4978_A	Q9WUD9-2	XP_038961892	1.668e-09	AF-Q9WUD9-2-F1-model_v6
GCF_036323735.1	rank00065_coA_proteinbinders_4978_A	Q9WUD9-2	XP_038961893	1.668e-09	AF-Q9WUD9-2-F1-model_v6
GCF_036323735.1	rank00065_coA_proteinbinders_4978_A	Q9WUD9-2	XP_063140734	1.668e-09	AF-Q9WUD9-2-F1-model_v6
GCF_036323735.1	rank00065_coA_proteinbinders_4978_A	Q9WUD9-2	XP_063140735	1.668e-09	AF-Q9WUD9-2-F1-model_v6
GCF_036323735.1	rank00065_coA_proteinbinders_4978_A	Q9WUD9-2	XP_063140736	1.668e-09	AF-Q9WUD9-2-F1-model_v6
GCF_036323735.1	rank00065_coA_proteinbinders_4978_A	Q9WUD9-2	XP_063140737	1.668e-09	AF-Q9WUD9-2-F1-model_v6
GCF_036323735.1	rank00065_coA_proteinbinders_4978_A	Q62844	NP_036887	2.263e-09	AF-Q62844-F1-model_v6
GCF_036323735.1	rank00065_coA_proteinbinders_4978_A	Q62844	XP_038954364	2.263e-09	AF-Q62844-F1-model_v6
GCF_036323735.1	rank00065_coA_proteinbinders_4978_A	Q6P6U0	NP_077059	8.168e-09	AF-Q6P6U0-F1-model_v6
GCF_036323735.1	rank00065_coA_proteinbinders_4978_A	Q6P6U0	XP_006239141	8.168e-09	AF-Q6P6U0-F1-model_v6
GCF_036323735.1	rank00065_coA_proteinbinders_4978_A	Q6P6U0	XP_006239142	8.168e-09	AF-Q6P6U0-F1-model_v6
GCF_036323735.1	rank00065_coA_proteinbinders_4978_A	Q6P6U0	XP_006239143	8.168e-09	AF-Q6P6U0-F1-model_v6
GCF_036323735.1	rank00065_coA_proteinbinders_4978_A	Q6P6U0	XP_006239144	8.168e-09	AF-Q6P6U0-F1-model_v6
GCF_036323735.1	rank00065_coA_proteinbinders_4978_A	Q6P6U0	XP_038966752	8.168e-09	AF-Q6P6U0-F1-model_v6
GCF_036323735.1	rank00065_coA_proteinbinders_4978_A	Q6P6U0	XP_038966753	8.168e-09	AF-Q6P6U0-F1-model_v6
GCF_036323735.1	rank00065_coA_proteinbinders_4978_A	Q6P6U0	XP_038966754	8.168e-09	AF-Q6P6U0-F1-model_v6
GCF_036323735.1	rank00065_coA_proteinbinders_4978_A	Q6P6U0	XP_038966755	8.168e-09	AF-Q6P6U0-F1-model_v6
GCF_036323735.1	rank00065_coA_proteinbinders_4978_A	Q6P6U0	XP_038966757	8.168e-09	AF-Q6P6U0-F1-model_v6
GCF_036323735.1	rank00065_coA_proteinbinders_4978_A	Q6P6U0	XP_063144531	8.168e-09	AF-Q6P6U0-F1-model_v6
GCF_036323735.1	rank00065_coA_proteinbinders_4978_A	Q01621	NP_001094179	1.043e-08	AF-Q01621-F1-model_v6
GCF_036323735.1	rank00065_coA_proteinbinders_4978_A	Q01621	NP_001402799	1.043e-08	AF-Q01621-F1-model_v6
GCF_036323735.1	rank00065_coA_proteinbinders_4978_A	P50545	NP_037317	2.308e-08	AF-P50545-F1-model_v6
GCF_036323735.1	rank00065_coA_proteinbinders_4978_A	Q07014-2	NP_001104568	5.772e-08	AF-Q07014-2-F1-model_v6
GCF_036323735.1	rank00065_coA_proteinbinders_4978_A	Q07014	NP_001104568	1.131e-07	AF-Q07014-F1-model_v6
GCF_036323735.1	rank00065_coA_proteinbinders_4978_A	Q07014	NP_110484	1.131e-07	AF-Q07014-F1-model_v6
GCF_036323735.1	rank00065_coA_proteinbinders_4978_A	Q07014	XP_006237896	1.131e-07	AF-Q07014-F1-model_v6
GCF_036323735.1	rank00065_coA_proteinbinders_4978_A	P59622	NP_835198	5.209e-07	AF-P59622-F1-model_v6
GCF_036323735.1	rank00065_coA_proteinbinders_4978_A	P41499	NP_001171064	6.257e-07	AF-P41499-F1-model_v6
GCF_036323735.1	rank00065_coA_proteinbinders_4978_A	P41499	NP_037220	6.257e-07	AF-P41499-F1-model_v6
GCF_036323735.1	rank00065_coA_proteinbinders_4978_A	P41499-1	NP_001171064	6.652e-07	AF-P41499-1-F1-model_v6
GCF_036323735.1	rank00065_coA_proteinbinders_4978_A	P97573	NP_062184	1.226e-06	AF-P97573-F1-model_v6
GCF_036323735.1	rank00065_coA_proteinbinders_4978_A	P24135	NP_058864	1.303e-06	AF-P24135-F1-model_v6
GCF_036323735.1	rank00065_coA_proteinbinders_4978_A	P41243	NP_068631	2.258e-06	AF-P41243-F1-model_v6
GCF_036323735.1	rank00065_coA_proteinbinders_4978_A	Q9WVR3-2	NP_001257772	2.712e-06	AF-Q9WVR3-2-F1-model_v6
GCF_036323735.1	rank00065_coA_proteinbinders_4978_A	Q9WVR3	NP_001257772	2.883e-06	AF-Q9WVR3-F1-model_v6
GCF_036323735.1	rank00065_coA_proteinbinders_4978_A	Q9WVR3	NP_075233	2.883e-06	AF-Q9WVR3-F1-model_v6
GCF_036323735.1	rank00065_coA_proteinbinders_4978_A	Q62662	NP_077344	3.913e-06	AF-Q62662-F1-model_v6
GCF_036323735.1	rank00065_coA_proteinbinders_4978_A	O88900	NP_113811	3.913e-06	AF-O88900-F1-model_v6
GCF_036323735.1	rank00065_coA_proteinbinders_4978_A	Q64725	NP_036890	4.422e-06	AF-Q64725-F1-model_v6
GCF_036323735.1	rank00065_coA_proteinbinders_4978_A	P81718	NP_446360	7.665e-06	AF-P81718-F1-model_v6
GCF_036323735.1	rank00071_coA_proteinbinders_3418_A	Q9WUD9-2	NP_114183	3.663e-09	AF-Q9WUD9-2-F1-model_v6
GCF_036323735.1	rank00071_coA_proteinbinders_3418_A	Q9WUD9-2	XP_017447557	3.663e-09	AF-Q9WUD9-2-F1-model_v6
GCF_036323735.1	rank00071_coA_proteinbinders_3418_A	Q9WUD9-2	XP_017447560	3.663e-09	AF-Q9WUD9-2-F1-model_v6
GCF_036323735.1	rank00071_coA_proteinbinders_3418_A	Q9WUD9-2	XP_038961886	3.663e-09	AF-Q9WUD9-2-F1-model_v6
GCF_036323735.1	rank00071_coA_proteinbinders_3418_A	Q9WUD9-2	XP_038961888	3.663e-09	AF-Q9WUD9-2-F1-model_v6
GCF_036323735.1	rank00071_coA_proteinbinders_3418_A	Q9WUD9-2	XP_038961889	3.663e-09	AF-Q9WUD9-2-F1-model_v6
GCF_036323735.1	rank00071_coA_proteinbinders_3418_A	Q9WUD9-2	XP_038961890	3.663e-09	AF-Q9WUD9-2-F1-model_v6
GCF_036323735.1	rank00071_coA_proteinbinders_3418_A	Q9WUD9-2	XP_038961891	3.663e-09	AF-Q9WUD9-2-F1-model_v6
GCF_036323735.1	rank00071_coA_proteinbinders_3418_A	Q9WUD9-2	XP_038961892	3.663e-09	AF-Q9WUD9-2-F1-model_v6
GCF_036323735.1	rank00071_coA_proteinbinders_3418_A	Q9WUD9-2	XP_038961893	3.663e-09	AF-Q9WUD9-2-F1-model_v6
GCF_036323735.1	rank00071_coA_proteinbinders_3418_A	Q9WUD9-2	XP_063140734	3.663e-09	AF-Q9WUD9-2-F1-model_v6
GCF_036323735.1	rank00071_coA_proteinbinders_3418_A	Q9WUD9-2	XP_063140735	3.663e-09	AF-Q9WUD9-2-F1-model_v6
GCF_036323735.1	rank00071_coA_proteinbinders_3418_A	Q9WUD9-2	XP_063140736	3.663e-09	AF-Q9WUD9-2-F1-model_v6
GCF_036323735.1	rank00071_coA_proteinbinders_3418_A	Q9WUD9-2	XP_063140737	3.663e-09	AF-Q9WUD9-2-F1-model_v6
GCF_036323735.1	rank00071_coA_proteinbinders_3418_A	Q9WUD9	NP_114183	1.216e-08	AF-Q9WUD9-F1-model_v6
GCF_036323735.1	rank00071_coA_proteinbinders_3418_A	Q9WUD9	XP_017447557	1.216e-08	AF-Q9WUD9-F1-model_v6
GCF_036323735.1	rank00071_coA_proteinbinders_3418_A	Q9WUD9	XP_017447560	1.216e-08	AF-Q9WUD9-F1-model_v6
GCF_036323735.1	rank00071_coA_proteinbinders_3418_A	Q9WUD9	XP_038961886	1.216e-08	AF-Q9WUD9-F1-model_v6
GCF_036323735.1	rank00071_coA_proteinbinders_3418_A	Q9WUD9	XP_038961888	1.216e-08	AF-Q9WUD9-F1-model_v6
GCF_036323735.1	rank00071_coA_proteinbinders_3418_A	Q9WUD9	XP_038961889	1.216e-08	AF-Q9WUD9-F1-model_v6
GCF_036323735.1	rank00071_coA_proteinbinders_3418_A	Q9WUD9	XP_038961890	1.216e-08	AF-Q9WUD9-F1-model_v6
GCF_036323735.1	rank00071_coA_proteinbinders_3418_A	Q9WUD9	XP_038961891	1.216e-08	AF-Q9WUD9-F1-model_v6
GCF_036323735.1	rank00071_coA_proteinbinders_3418_A	Q9WUD9	XP_038961892	1.216e-08	AF-Q9WUD9-F1-model_v6
GCF_036323735.1	rank00071_coA_proteinbinders_3418_A	Q9WUD9	XP_038961893	1.216e-08	AF-Q9WUD9-F1-model_v6
GCF_036323735.1	rank00071_coA_proteinbinders_3418_A	Q9WUD9	XP_063140734	1.216e-08	AF-Q9WUD9-F1-model_v6
GCF_036323735.1	rank00071_coA_proteinbinders_3418_A	Q9WUD9	XP_063140735	1.216e-08	AF-Q9WUD9-F1-model_v6
GCF_036323735.1	rank00071_coA_proteinbinders_3418_A	Q9WUD9	XP_063140736	1.216e-08	AF-Q9WUD9-F1-model_v6
GCF_036323735.1	rank00071_coA_proteinbinders_3418_A	Q9WUD9	XP_063140737	1.216e-08	AF-Q9WUD9-F1-model_v6
GCF_036323735.1	rank00071_coA_proteinbinders_3418_A	Q9WUD9	XP_063140738	1.216e-08	AF-Q9WUD9-F1-model_v6
GCF_036323735.1	rank00071_coA_proteinbinders_3418_A	Q9WUD9	XP_063140739	1.216e-08	AF-Q9WUD9-F1-model_v6
GCF_036323735.1	rank00071_coA_proteinbinders_3418_A	Q9WUD9	XP_063140742	1.216e-08	AF-Q9WUD9-F1-model_v6
GCF_036323735.1	rank00071_coA_proteinbinders_3418_A	Q9WUD9	XP_063140743	1.216e-08	AF-Q9WUD9-F1-model_v6
GCF_036323735.1	rank00071_coA_proteinbinders_3418_A	Q9WUD9	XP_063140745	1.216e-08	AF-Q9WUD9-F1-model_v6
GCF_036323735.1	rank00071_coA_proteinbinders_3418_A	Q9WUD9	XP_063140746	1.216e-08	AF-Q9WUD9-F1-model_v6
GCF_036323735.1	rank00071_coA_proteinbinders_3418_A	Q6P6U0	NP_077059	1.964e-08	AF-Q6P6U0-F1-model_v6
GCF_036323735.1	rank00071_coA_proteinbinders_3418_A	Q6P6U0	XP_006239141	1.964e-08	AF-Q6P6U0-F1-model_v6
GCF_036323735.1	rank00071_coA_proteinbinders_3418_A	Q6P6U0	XP_006239142	1.964e-08	AF-Q6P6U0-F1-model_v6
GCF_036323735.1	rank00071_coA_proteinbinders_3418_A	Q6P6U0	XP_006239143	1.964e-08	AF-Q6P6U0-F1-model_v6
GCF_036323735.1	rank00071_coA_proteinbinders_3418_A	Q6P6U0	XP_006239144	1.964e-08	AF-Q6P6U0-F1-model_v6
GCF_036323735.1	rank00071_coA_proteinbinders_3418_A	Q6P6U0	XP_038966752	1.964e-08	AF-Q6P6U0-F1-model_v6
GCF_036323735.1	rank00071_coA_proteinbinders_3418_A	Q6P6U0	XP_038966753	1.964e-08	AF-Q6P6U0-F1-model_v6
GCF_036323735.1	rank00071_coA_proteinbinders_3418_A	Q6P6U0	XP_038966754	1.964e-08	AF-Q6P6U0-F1-model_v6
GCF_036323735.1	rank00071_coA_proteinbinders_3418_A	Q6P6U0	XP_038966755	1.964e-08	AF-Q6P6U0-F1-model_v6
GCF_036323735.1	rank00071_coA_proteinbinders_3418_A	Q6P6U0	XP_038966757	1.964e-08	AF-Q6P6U0-F1-model_v6
GCF_036323735.1	rank00071_coA_proteinbinders_3418_A	Q6P6U0	XP_063144531	1.964e-08	AF-Q6P6U0-F1-model_v6
GCF_036323735.1	rank00071_coA_proteinbinders_3418_A	P50545	NP_037317	2.497e-08	AF-P50545-F1-model_v6
GCF_036323735.1	rank00071_coA_proteinbinders_3418_A	Q01621	NP_001094179	7.348e-08	AF-Q01621-F1-model_v6
GCF_036323735.1	rank00071_coA_proteinbinders_3418_A	Q01621	NP_001402799	7.348e-08	AF-Q01621-F1-model_v6
GCF_036323735.1	rank00071_coA_proteinbinders_3418_A	Q62844	NP_036887	7.802e-08	AF-Q62844-F1-model_v6
GCF_036323735.1	rank00071_coA_proteinbinders_3418_A	Q62844	XP_038954364	7.802e-08	AF-Q62844-F1-model_v6
GCF_036323735.1	rank00071_coA_proteinbinders_3418_A	Q07014-2	NP_001104568	8.285e-08	AF-Q07014-2-F1-model_v6
GCF_036323735.1	rank00071_coA_proteinbinders_3418_A	Q07014	NP_001104568	2.919e-07	AF-Q07014-F1-model_v6
GCF_036323735.1	rank00071_coA_proteinbinders_3418_A	Q07014	NP_110484	2.919e-07	AF-Q07014-F1-model_v6
GCF_036323735.1	rank00071_coA_proteinbinders_3418_A	Q07014	XP_006237896	2.919e-07	AF-Q07014-F1-model_v6
GCF_036323735.1	rank00071_coA_proteinbinders_3418_A	P97573	NP_062184	2.243e-06	AF-P97573-F1-model_v6
GCF_036323735.1	rank00071_coA_proteinbinders_3418_A	O88900	NP_113811	2.382e-06	AF-O88900-F1-model_v6
GCF_036323735.1	rank00071_coA_proteinbinders_3418_A	P10686	NP_037319	3.214e-06	AF-P10686-F1-model_v6
GCF_036323735.1	rank00071_coA_proteinbinders_3418_A	P81718	NP_446360	3.848e-06	AF-P81718-F1-model_v6
GCF_036323735.1	rank00071_coA_proteinbinders_3418_A	Q64725	NP_036890	4.891e-06	AF-Q64725-F1-model_v6
GCF_036323735.1	rank00071_coA_proteinbinders_3418_A	Q9QZC5	NP_445855	5.194e-06	AF-Q9QZC5-F1-model_v6
GCF_036323735.1	rank00071_coA_proteinbinders_3418_A	Q9QZC5	XP_006247495	5.194e-06	AF-Q9QZC5-F1-model_v6
GCF_036323735.1	rank00071_coA_proteinbinders_3418_A	Q9QZC5	XP_038942897	5.194e-06	AF-Q9QZC5-F1-model_v6
GCF_036323735.1	rank00071_coA_proteinbinders_3418_A	Q9QZC5	XP_063126061	5.194e-06	AF-Q9QZC5-F1-model_v6
GCF_036323735.1	rank00071_coA_proteinbinders_3418_A	P0CE43	NP_001388332	5.515e-06	AF-P0CE43-F1-model_v6
GCF_036323735.1	rank00071_coA_proteinbinders_3418_A	P0CE43	XP_038948243	5.515e-06	AF-P0CE43-F1-model_v6
GCF_036323735.1	rank00071_coA_proteinbinders_3418_A	P0CE43	XP_038948244	5.515e-06	AF-P0CE43-F1-model_v6
GCF_036323735.1	rank00071_coA_proteinbinders_3418_A	P0CE43	XP_038948245	5.515e-06	AF-P0CE43-F1-model_v6
GCF_036323735.1	rank00071_coA_proteinbinders_3418_A	P0CE43	XP_063129557	5.515e-06	AF-P0CE43-F1-model_v6
GCF_036323735.1	rank00071_coA_proteinbinders_3418_A	P0CE43	XP_063129558	5.515e-06	AF-P0CE43-F1-model_v6
GCF_036323735.1	rank00071_coA_proteinbinders_3418_A	Q62662	NP_077344	6.602e-06	AF-Q62662-F1-model_v6
GCF_036323735.1	rank00071_coA_proteinbinders_3418_A	P41499	NP_001171064	6.602e-06	AF-P41499-F1-model_v6
GCF_036323735.1	rank00071_coA_proteinbinders_3418_A	P41499	NP_037220	6.602e-06	AF-P41499-F1-model_v6
GCF_036323735.1	rank00071_coA_proteinbinders_3418_A	P41499-1	NP_001171064	8.91e-06	AF-P41499-1-F1-model_v6
GCF_036512215.1	rank00062_coA_proteinbinders_2870_A	P62980	NP_001333335	6.69e-06	AF-P62980-F1-model_v6
GCF_037993035.1	rank00062_coA_proteinbinders_2870_A	P0C273	XP_005588529	4.819e-06	AF-P0C273-F1-model_v6
GCF_037993035.1	rank00062_coA_proteinbinders_2870_A	P0C273	XP_045235178	4.819e-06	AF-P0C273-F1-model_v6
GCF_037993035.1	rank00062_coA_proteinbinders_2870_A	P0C273	XP_065391323	4.819e-06	AF-P0C273-F1-model_v6
GCF_037993035.1	rank00062_coA_proteinbinders_2870_A	P0C273	XP_065391324	4.819e-06	AF-P0C273-F1-model_v6
GCF_037993035.1	rank00062_coA_proteinbinders_2870_A	P0C273	XP_065391325	4.819e-06	AF-P0C273-F1-model_v6
GCF_038396675.1	rank00065_coA_proteinbinders_4978_A	P17713	NP_001274717	2.214e-07	AF-P17713-F1-model_v6
GCF_038396675.1	rank00071_coA_proteinbinders_3418_A	P17713	NP_001274717	1.388e-06	AF-P17713-F1-model_v6
GCF_038396675.1	rank00071_coA_proteinbinders_3418_A	P53356	NP_001296681	7.01e-06	AF-P53356-F1-model_v6
GCF_049306965.1	rank00015_coA_proteinbinders_3420_A	Q6EWH2	NP_001315092	8.122e-06	AF-Q6EWH2-F1-model_v6
GCF_049306965.1	rank00065_coA_proteinbinders_4978_A	Q1JPZ3	NP_001003837	2.003e-09	AF-Q1JPZ3-F1-model_v6
GCF_049306965.1	rank00065_coA_proteinbinders_4978_A	Q6EWH2	NP_001315092	2.406e-09	AF-Q6EWH2-F1-model_v6
GCF_049306965.1	rank00065_coA_proteinbinders_4978_A	F1RDG9	NP_001025140	3.472e-09	AF-F1RDG9-F1-model_v6
GCF_049306965.1	rank00065_coA_proteinbinders_4978_A	A1A5H8	NP_001013288	5.009e-09	AF-A1A5H8-F1-model_v6
GCF_049306965.1	rank00065_coA_proteinbinders_4978_A	A1A5H8	XP_073771178	5.009e-09	AF-A1A5H8-F1-model_v6
GCF_049306965.1	rank00065_coA_proteinbinders_4978_A	A1A5H8	XP_073771181	5.009e-09	AF-A1A5H8-F1-model_v6
GCF_049306965.1	rank00065_coA_proteinbinders_4978_A	A1A5H8	XP_073771188	5.009e-09	AF-A1A5H8-F1-model_v6
GCF_049306965.1	rank00065_coA_proteinbinders_4978_A	A1A5H8	XP_073771195	5.009e-09	AF-A1A5H8-F1-model_v6
GCF_049306965.1	rank00065_coA_proteinbinders_4978_A	Q2I6J1	NP_001034893	3.463e-06	AF-Q2I6J1-F1-model_v6
GCF_049306965.1	rank00071_coA_proteinbinders_3418_A	A1A5H8	NP_001013288	6.284e-09	AF-A1A5H8-F1-model_v6
GCF_049306965.1	rank00071_coA_proteinbinders_3418_A	A1A5H8	XP_073771178	6.284e-09	AF-A1A5H8-F1-model_v6
GCF_049306965.1	rank00071_coA_proteinbinders_3418_A	A1A5H8	XP_073771181	6.284e-09	AF-A1A5H8-F1-model_v6
GCF_049306965.1	rank00071_coA_proteinbinders_3418_A	A1A5H8	XP_073771188	6.284e-09	AF-A1A5H8-F1-model_v6
GCF_049306965.1	rank00071_coA_proteinbinders_3418_A	A1A5H8	XP_073771195	6.284e-09	AF-A1A5H8-F1-model_v6
GCF_049306965.1	rank00071_coA_proteinbinders_3418_A	Q1JPZ3	NP_001003837	1.37e-08	AF-Q1JPZ3-F1-model_v6
GCF_049306965.1	rank00071_coA_proteinbinders_3418_A	Q6EWH2	NP_001315092	3.799e-08	AF-Q6EWH2-F1-model_v6
GCF_049306965.1	rank00071_coA_proteinbinders_3418_A	F1RDG9	NP_001025140	3.799e-08	AF-F1RDG9-F1-model_v6
GCF_049350105.2	rank00065_coA_proteinbinders_4978_A	Q71S10	NP_001028009	3.396e-07	AF-Q71S10-F1-model_v6
GCF_049350105.2	rank00071_coA_proteinbinders_3418_A	Q71S10	NP_001028009	1.16e-06	AF-Q71S10-F1-model_v6
GCF_932276165.1	rank00062_coA_proteinbinders_2870_A	P68202	XP_011549597	6.69e-06	AF-P68202-F1-model_v6
GCF_964237555.1	rank00062_coA_proteinbinders_2870_A	G1SK22	XP_002724420	3.706e-06	AF-G1SK22-F1-model_v6
GCF_964237555.1	rank00062_coA_proteinbinders_2870_A	G1SK22	XP_051698845	3.706e-06	AF-G1SK22-F1-model_v6
GCF_964237555.1	rank00062_coA_proteinbinders_2870_A	G1SK22	XP_069925205	3.706e-06	AF-G1SK22-F1-model_v6
GCF_964237555.1	rank00062_coA_proteinbinders_2870_A	P0DXC2	XP_051697560	7.144e-06	AF-P0DXC2-F1-model_v6
