query,target,fident,alnlen,qcov,tcov,evalue,bits,uniprot
rank0044_ca6_proteinbinders_3205_A,AF-Q1REG3-F1-model_v6,0.175,281,0.823,0.849,3.743e-12,512,Q1REG3
rank0044_ca6_proteinbinders_3205_A,AF-Q3SWZ7-F1-model_v6,0.182,367,0.976,0.68,8.98e-14,512,Q3SWZ7
rank0044_ca6_proteinbinders_3205_A,AF-Q9H808-F1-model_v6,0.187,333,0.997,0.526,4.788e-13,512,Q9H808
rank0044_ca6_proteinbinders_3205_A,AF-B4TC39-F1-model_v6,0.165,281,0.823,0.849,3.568e-12,511,B4TC39
rank0044_ca6_proteinbinders_3205_A,AF-Q8Z8A2-F1-model_v6,0.162,281,0.823,0.849,3.568e-12,511,Q8Z8A2
rank0044_ca6_proteinbinders_3205_A,AF-A8XYW9-F1-model_v6,0.206,344,0.988,0.513,1.317e-13,511,A8XYW9
rank0044_ca6_proteinbinders_3205_A,AF-Q7PTC5-F1-model_v6,0.196,351,0.988,0.406,2.571e-13,510,Q7PTC5
rank0044_ca6_proteinbinders_3205_A,AF-Q0T6J2-F1-model_v6,0.172,281,0.823,0.849,3.568e-12,509,Q0T6J2
rank0044_ca6_proteinbinders_3205_A,AF-Q6PAC3-F1-model_v6,0.182,323,0.967,0.665,4.119e-12,509,Q6PAC3
rank0044_ca6_proteinbinders_3205_A,AF-O94533-F1-model_v6,0.171,395,0.967,0.52,3.266e-13,508,O94533
rank0044_ca6_proteinbinders_3205_A,AF-Q9RMP7-F1-model_v6,0.175,279,0.826,0.851,4.119e-12,507,Q9RMP7
rank0044_ca6_proteinbinders_3205_A,AF-Q9W040-F1-model_v6,0.183,326,0.976,0.178,1.84e-13,505,Q9W040
rank0044_ca6_proteinbinders_3205_A,AF-Q9W5Z5-F1-model_v6,0.225,376,0.994,0.881,5.023e-13,504,Q9W5Z5
rank0044_ca6_proteinbinders_3205_A,AF-Q803X4-F1-model_v6,0.188,323,0.967,0.665,4.987e-12,504,Q803X4
rank0044_ca6_proteinbinders_3205_A,AF-B2K8S8-F1-model_v6,0.21,317,0.949,0.931,2.025e-13,503,B2K8S8
rank0044_ca6_proteinbinders_3205_A,AF-B3NLK7-F1-model_v6,0.185,351,0.988,0.448,2.124e-13,502,B3NLK7
rank0044_ca6_proteinbinders_3205_A,AF-Q5B563-F1-model_v6,0.246,299,0.841,0.968,1.583e-12,498,Q5B563
rank0044_ca6_proteinbinders_3205_A,AF-Q2GSM6-F1-model_v6,0.29,289,0.826,0.997,3.243e-12,495,Q2GSM6
rank0044_ca6_proteinbinders_3205_A,AF-Q1CFQ1-F1-model_v6,0.21,317,0.949,0.931,3.594e-13,495,Q1CFQ1
rank0044_ca6_proteinbinders_3205_A,AF-Q7ZYQ6-F1-model_v6,0.194,330,0.988,0.67,6.334e-12,494,Q7ZYQ6
rank0044_ca6_proteinbinders_3205_A,AF-Q1Q0T4-F1-model_v6,0.186,370,0.988,0.959,2.571e-13,493,Q1Q0T4
rank0044_ca6_proteinbinders_3205_A,AF-B2ZZS9-F1-model_v6,0.199,328,0.982,0.733,1.741e-12,493,B2ZZS9
rank0044_ca6_proteinbinders_3205_A,AF-Q5ZLK1-F1-model_v6,0.19,323,0.967,0.665,1.729e-11,493,Q5ZLK1
rank0044_ca6_proteinbinders_3205_A,AF-Q9NYS7-F1-model_v6,0.241,312,0.934,0.663,5.307e-14,492,Q9NYS7
rank0044_ca6_proteinbinders_3205_A,AF-B4MYI5-F1-model_v6,0.169,352,0.988,0.452,6.081e-13,491,B4MYI5
rank0044_ca6_proteinbinders_3205_A,AF-B4GIU9-F1-model_v6,0.182,351,0.988,0.447,5.798e-13,489,B4GIU9
rank0044_ca6_proteinbinders_3205_A,AF-Q5XII5-F1-model_v6,0.186,368,0.976,0.692,9.42e-14,488,Q5XII5
rank0044_ca6_proteinbinders_3205_A,AF-F4IH25-F1-model_v6,0.189,343,0.988,0.456,8.499e-13,488,F4IH25
rank0044_ca6_proteinbinders_3205_A,AF-B2VBU3-F1-model_v6,0.175,312,0.901,0.945,2.337e-13,487,B2VBU3
rank0044_ca6_proteinbinders_3205_A,AF-Q5HN15-F1-model_v6,0.155,292,0.823,0.854,8.045e-12,487,Q5HN15
rank0044_ca6_proteinbinders_3205_A,AF-O60161-F1-model_v6,0.193,305,0.91,0.43,2.553e-12,486,O60161
rank0044_ca6_proteinbinders_3205_A,AF-P57380-F1-model_v6,0.114,285,0.829,0.853,7.311e-12,485,P57380
rank0044_ca6_proteinbinders_3205_A,AF-W7WWA2-F1-model_v6,0.167,316,0.946,0.236,1.188e-12,484,W7WWA2
rank0044_ca6_proteinbinders_3205_A,AF-Q3U3T8-F1-model_v6,0.173,343,0.952,0.225,1.741e-12,484,Q3U3T8
rank0044_ca6_proteinbinders_3205_A,AF-B0WC36-F1-model_v6,0.186,351,0.988,0.408,1.188e-12,483,B0WC36
rank0044_ca6_proteinbinders_3205_A,AF-B8D7I7-F1-model_v6,0.109,283,0.823,0.847,1.814e-11,479,B8D7I7
rank0044_ca6_proteinbinders_3205_A,AF-Q7Z5U6-F1-model_v6,0.168,358,0.988,1.0,2.434e-12,478,Q7Z5U6
rank0044_ca6_proteinbinders_3205_A,AF-Q7VR81-F1-model_v6,0.123,317,0.898,0.938,2.947e-12,477,Q7VR81
rank0044_ca6_proteinbinders_3205_A,AF-Q7A4P4-F1-model_v6,0.169,302,0.856,0.883,1.179e-11,475,Q7A4P4
rank0044_ca6_proteinbinders_3205_A,AF-Q6G811-F1-model_v6,0.172,302,0.856,0.883,1.298e-11,474,Q6G811
rank0044_ca6_proteinbinders_3205_A,AF-Q5FVA9-F1-model_v6,0.181,326,0.967,0.886,2.109e-12,474,Q5FVA9
rank0044_ca6_proteinbinders_3205_A,AF-Q2YU76-F1-model_v6,0.175,302,0.856,0.883,1.428e-11,473,Q2YU76
rank0044_ca6_proteinbinders_3205_A,AF-Q05AM5-F1-model_v6,0.227,360,0.994,0.438,1.672e-13,473,Q05AM5
rank0044_ca6_proteinbinders_3205_A,AF-B8D985-F1-model_v6,0.112,283,0.823,0.847,1.571e-11,472,B8D985
rank0044_ca6_proteinbinders_3205_A,AF-Q8CRT1-F1-model_v6,0.143,331,0.865,0.968,6.969e-12,472,Q8CRT1
rank0044_ca6_proteinbinders_3205_A,AF-Q18964-F1-model_v6,0.143,384,0.976,0.925,2.109e-12,472,Q18964
rank0044_ca6_proteinbinders_3205_A,AF-B3RQN1-F1-model_v6,0.213,329,0.985,0.759,2.212e-12,472,B3RQN1
rank0044_ca6_proteinbinders_3205_A,AF-Q9BUR4-F1-model_v6,0.185,366,0.976,0.668,4.148e-13,472,Q9BUR4
rank0044_ca6_proteinbinders_3205_A,AF-F4IIK6-F1-model_v6,0.218,288,0.862,0.866,8.852e-12,471,F4IIK6
rank0044_ca6_proteinbinders_3205_A,AF-Q6GFD5-F1-model_v6,0.171,302,0.856,0.883,1.022e-11,470,Q6GFD5
rank0044_ca6_proteinbinders_3205_A,AF-P61963-F1-model_v6,0.182,335,0.988,0.98,1.188e-12,469,P61963
rank0044_ca6_proteinbinders_3205_A,AF-O43379-4-F1-model_v6,0.158,340,0.991,0.223,4.565e-13,468,O43379-4
rank0044_ca6_proteinbinders_3205_A,AF-Q7ZWF0-F1-model_v6,0.183,326,0.967,0.886,3.568e-12,467,Q7ZWF0
rank0044_ca6_proteinbinders_3205_A,AF-D4B0N9-F1-model_v6,0.164,359,0.958,0.911,1.08e-12,467,D4B0N9
rank0044_ca6_proteinbinders_3205_A,AF-Q54MH6-F1-model_v6,0.17,334,0.997,0.636,6.692e-13,467,Q54MH6
rank0044_ca6_proteinbinders_3205_A,AF-Q86H45-F1-model_v6,0.204,407,0.937,0.452,2.83e-13,467,Q86H45
rank0044_ca6_proteinbinders_3205_A,AF-Q0UNA9-F1-model_v6,0.268,284,0.826,0.94,1.428e-11,466,Q0UNA9
rank0044_ca6_proteinbinders_3205_A,AF-Q5HEJ8-F1-model_v6,0.159,341,0.898,0.997,1.022e-11,464,Q5HEJ8
rank0044_ca6_proteinbinders_3205_A,AF-Q8NVS2-F1-model_v6,0.172,302,0.856,0.883,2.535e-11,463,Q8NVS2
rank0044_ca6_proteinbinders_3205_A,AF-P42000-F1-model_v6,0.167,334,1.0,0.767,6.379e-13,463,P42000
rank0044_ca6_proteinbinders_3205_A,AF-Q89AK3-F1-model_v6,0.133,281,0.823,0.849,5.995e-11,462,Q89AK3
rank0044_ca6_proteinbinders_3205_A,AF-Q54W52-F1-model_v6,0.204,352,0.982,0.76,1.827e-12,462,Q54W52
rank0044_ca6_proteinbinders_3205_A,AF-Q49YW6-F1-model_v6,0.151,290,0.817,0.841,1.729e-11,461,Q49YW6
rank0044_ca6_proteinbinders_3205_A,AF-Q2FFH4-F1-model_v6,0.171,302,0.856,0.883,1.996e-11,460,Q2FFH4
rank0044_ca6_proteinbinders_3205_A,AF-Q22830-F1-model_v6,0.157,326,0.976,0.177,1.66e-12,456,Q22830
rank0044_ca6_proteinbinders_3205_A,AF-Q54DS8-F1-model_v6,0.243,294,0.847,0.977,5.448e-11,455,Q54DS8
rank0044_ca6_proteinbinders_3205_A,AF-O86281-F1-model_v6,0.163,296,0.838,0.868,5.715e-11,454,O86281
rank0044_ca6_proteinbinders_3205_A,AF-Q99SW6-F1-model_v6,0.171,302,0.856,0.883,3.22e-11,453,Q99SW6
rank0044_ca6_proteinbinders_3205_A,AF-Q4L7N4-F1-model_v6,0.149,292,0.823,0.849,5.448e-11,452,Q4L7N4
rank0044_ca6_proteinbinders_3205_A,AF-P0CS40-F1-model_v6,0.152,315,0.943,0.839,6.288e-11,451,P0CS40
rank0044_ca6_proteinbinders_3205_A,AF-Q58CQ2-F1-model_v6,0.155,356,0.958,0.957,1.072e-11,451,Q58CQ2
rank0044_ca6_proteinbinders_3205_A,AF-A9MJH1-F1-model_v6,0.152,328,0.913,0.991,2.32e-12,450,A9MJH1
rank0044_ca6_proteinbinders_3205_A,AF-Q7ZXD5-F1-model_v6,0.142,353,0.958,0.957,8.439e-12,450,Q7ZXD5
rank0044_ca6_proteinbinders_3205_A,AF-O86271-F1-model_v6,0.175,294,0.832,0.862,3.898e-11,448,O86271
rank0044_ca6_proteinbinders_3205_A,AF-Q5F201-2-F1-model_v6,0.223,302,0.904,0.845,1.124e-11,447,Q5F201-2
rank0044_ca6_proteinbinders_3205_A,AF-P61962-F1-model_v6,0.188,335,0.988,0.98,5.756e-12,447,P61962
rank0044_ca6_proteinbinders_3205_A,AF-O88656-F1-model_v6,0.149,356,0.958,0.957,1.903e-11,446,O88656
rank0044_ca6_proteinbinders_3205_A,AF-Q969X6-2-F1-model_v6,0.191,302,0.904,0.524,7.311e-12,446,Q969X6-2
rank0044_ca6_proteinbinders_3205_A,AF-Q149M9-3-F1-model_v6,0.204,341,0.973,0.238,5.269e-13,445,Q149M9-3
rank0044_ca6_proteinbinders_3205_A,AF-O13985-F1-model_v6,0.168,447,0.988,0.873,2.109e-12,444,O13985
rank0044_ca6_proteinbinders_3205_A,AF-A2RRH5-F1-model_v6,0.2,331,0.991,0.394,6.334e-12,444,A2RRH5
rank0044_ca6_proteinbinders_3205_A,AF-O15143-F1-model_v6,0.157,356,0.958,0.957,1.903e-11,442,O15143
rank0044_ca6_proteinbinders_3205_A,AF-Q2FWX8-F1-model_v6,0.159,341,0.898,0.997,5.995e-11,438,Q2FWX8
rank0044_ca6_proteinbinders_3205_A,AF-A4W8A9-F1-model_v6,0.155,328,0.913,0.991,2.553e-12,436,A4W8A9
rank0044_ca6_proteinbinders_3205_A,AF-Q6TEN6-F1-model_v6,0.174,342,0.994,0.472,6.692e-13,434,Q6TEN6
rank0044_ca6_proteinbinders_3205_A,AF-Q17CH9-F1-model_v6,0.195,276,0.814,0.675,6.969e-12,426,Q17CH9
rank0044_ca6_proteinbinders_3205_A,AF-A7MIZ2-F1-model_v6,0.157,329,0.913,0.988,1.361e-11,425,A7MIZ2
rank0044_ca6_proteinbinders_3205_A,AF-Q492W6-F1-model_v6,0.154,317,0.937,0.941,1.072e-11,425,Q492W6
rank0044_ca6_proteinbinders_3205_A,AF-A0R316-F1-model_v6,0.161,325,0.973,0.81,8.378e-11,425,A0R316
rank0044_ca6_proteinbinders_3205_A,AF-Q2NUK0-F1-model_v6,0.172,314,0.937,0.949,7.311e-12,422,Q2NUK0
rank0044_ca6_proteinbinders_3205_A,AF-Q6NUD0-F1-model_v6,0.205,328,0.982,0.937,2.094e-11,422,Q6NUD0
rank0044_ca6_proteinbinders_3205_A,AF-Q86A97-F1-model_v6,0.135,372,0.943,0.93,7.614e-11,422,Q86A97
rank0044_ca6_proteinbinders_3205_A,AF-B0W8M5-F1-model_v6,0.237,274,0.82,0.673,1.814e-11,422,B0W8M5
rank0044_ca6_proteinbinders_3205_A,AF-Q149M9-F1-model_v6,0.211,341,0.973,0.218,6.081e-13,422,Q149M9
rank0044_ca6_proteinbinders_3205_A,AF-Q9EP82-F1-model_v6,0.203,272,0.814,0.642,5.715e-11,419,Q9EP82
rank0044_ca6_proteinbinders_3205_A,AF-Q8R2N2-F1-model_v6,0.194,310,0.928,0.44,1.889e-10,417,Q8R2N2
rank0044_ca6_proteinbinders_3205_A,AF-Q6IA86-6-F1-model_v6,0.145,437,0.955,0.49,4.72e-11,417,Q6IA86-6
rank0044_ca6_proteinbinders_3205_A,AF-Q9USZ0-F1-model_v6,0.159,327,0.94,0.332,3.926e-12,417,Q9USZ0
rank0044_ca6_proteinbinders_3205_A,AF-E9Q4P1-F1-model_v6,0.15,382,0.985,0.932,1.064e-10,416,E9Q4P1
rank0044_ca6_proteinbinders_3205_A,AF-B3LJT5-F1-model_v6,0.193,331,0.829,0.67,1.571e-11,415,B3LJT5
rank0044_ca6_proteinbinders_3205_A,AF-Q91WG4-F1-model_v6,0.226,363,0.973,0.437,1.916e-12,415,Q91WG4
rank0044_ca6_proteinbinders_3205_A,AF-Q1JP79-F1-model_v6,0.155,355,0.976,0.959,9.671e-11,412,Q1JP79
rank0044_ca6_proteinbinders_3205_A,AF-Q6IA86-2-F1-model_v6,0.154,448,0.994,0.593,3.377e-11,412,Q6IA86-2
rank0044_ca6_proteinbinders_3205_A,AF-A7E3S5-F1-model_v6,0.205,270,0.808,0.635,7.259e-11,411,A7E3S5
rank0044_ca6_proteinbinders_3205_A,AF-Q8BUB4-F1-model_v6,0.144,384,0.988,0.96,9.671e-11,409,Q8BUB4
rank0044_ca6_proteinbinders_3205_A,AF-Q9R0Q6-F1-model_v6,0.152,355,0.976,0.959,1.801e-10,404,Q9R0Q6
rank0044_ca6_proteinbinders_3205_A,AF-C8ZH19-F1-model_v6,0.193,331,0.829,0.67,4.089e-11,398,C8ZH19
rank0044_ca6_proteinbinders_3205_A,AF-Q6IA86-F1-model_v6,0.212,376,0.985,0.455,8.852e-12,398,Q6IA86
rank0044_ca6_proteinbinders_3205_A,AF-P0CS41-F1-model_v6,0.165,320,0.958,0.813,3.87e-10,397,P0CS41
rank0044_ca6_proteinbinders_3205_A,AF-P57081-2-F1-model_v6,0.211,271,0.811,0.64,2.287e-10,397,P57081-2
rank0044_ca6_proteinbinders_3205_A,AF-Q99PD4-F1-model_v6,0.151,355,0.976,0.959,2.18e-10,394,Q99PD4
rank0044_ca6_proteinbinders_3205_A,AF-Q6IA86-3-F1-model_v6,0.147,435,0.949,0.544,1.487e-10,394,Q6IA86-3
rank0044_ca6_proteinbinders_3205_A,AF-Q8K9N9-F1-model_v6,0.123,320,0.913,0.961,2.18e-10,393,Q8K9N9
rank0044_ca6_proteinbinders_3205_A,AF-P57081-F1-model_v6,0.214,271,0.811,0.641,1.889e-10,393,P57081
rank0044_ca6_proteinbinders_3205_A,AF-A6ZPA6-F1-model_v6,0.199,331,0.829,0.67,5.448e-11,393,A6ZPA6
rank0044_ca6_proteinbinders_3205_A,AF-Q92747-F1-model_v6,0.146,355,0.976,0.959,2.399e-10,392,Q92747
rank0044_ca6_proteinbinders_3205_A,AF-Q4KLQ5-F1-model_v6,0.196,329,0.985,0.538,1.814e-11,392,Q4KLQ5
rank0044_ca6_proteinbinders_3205_A,AF-Q6IA86-4-F1-model_v6,0.214,375,0.967,0.532,9.74e-12,392,Q6IA86-4
rank0044_ca6_proteinbinders_3205_A,AF-O74910-F1-model_v6,0.137,388,0.973,0.608,1.124e-11,391,O74910
rank0044_ca6_proteinbinders_3205_A,AF-Q9U1Q0-F1-model_v6,0.15,352,0.988,0.972,4.916e-10,390,Q9U1Q0
rank0044_ca6_proteinbinders_3205_A,AF-Q27GK7-2-F1-model_v6,0.178,327,0.979,0.287,1.352e-10,388,Q27GK7-2
rank0044_ca6_proteinbinders_3205_A,AF-P91341-F1-model_v6,0.216,301,0.901,0.302,1.583e-12,387,P91341
rank0044_ca6_proteinbinders_3205_A,AF-B4L6T9-F1-model_v6,0.219,270,0.808,0.684,4.72e-11,386,B4L6T9
rank0044_ca6_proteinbinders_3205_A,AF-Q11176-F1-model_v6,0.201,419,0.943,0.686,1.617e-15,384,Q11176
rank0044_ca6_proteinbinders_3205_A,AF-Q99J09-F1-model_v6,0.207,304,0.91,0.86,1.487e-10,382,Q99J09
rank0044_ca6_proteinbinders_3205_A,AF-Q9ZUN8-F1-model_v6,0.15,405,0.97,0.864,6.87e-10,381,Q9ZUN8
rank0044_ca6_proteinbinders_3205_A,AF-Q6PJI9-2-F1-model_v6,0.152,332,0.994,0.548,4.686e-10,381,Q6PJI9-2
rank0044_ca6_proteinbinders_3205_A,AF-Q96P53-F1-model_v6,0.158,310,0.928,0.62,1.171e-10,380,Q96P53
rank0044_ca6_proteinbinders_3205_A,AF-Q7TNG5-F1-model_v6,0.195,353,0.94,0.544,3.266e-13,380,Q7TNG5
rank0044_ca6_proteinbinders_3205_A,AF-O95834-F1-model_v6,0.195,353,0.94,0.544,2.968e-13,379,O95834
rank0044_ca6_proteinbinders_3205_A,AF-O95834-2-F1-model_v6,0.195,353,0.94,0.443,2.968e-13,379,O95834-2
rank0044_ca6_proteinbinders_3205_A,AF-A8PWQ8-F1-model_v6,0.267,324,0.952,0.91,4.351e-13,376,A8PWQ8
rank0044_ca6_proteinbinders_3205_A,AF-Q54HW5-F1-model_v6,0.183,343,0.976,0.955,1.717e-10,376,Q54HW5
rank0044_ca6_proteinbinders_3205_A,AF-Q2KIY3-F1-model_v6,0.162,314,0.94,0.607,1.636e-10,373,Q2KIY3
rank0044_ca6_proteinbinders_3205_A,AF-A0A291P0C1-F1-model_v6,0.15,320,0.838,0.736,3.353e-10,372,A0A291P0C1
rank0044_ca6_proteinbinders_3205_A,AF-O75083-3-F1-model_v6,0.239,366,0.907,0.785,3.646e-15,372,O75083-3
rank0044_ca6_proteinbinders_3205_A,AF-P39946-F1-model_v6,0.177,347,0.985,0.702,1.56e-10,371,P39946
rank0044_ca6_proteinbinders_3205_A,AF-P46057-F1-model_v6,0.163,344,0.919,0.92,1.179e-11,368,P46057
rank0044_ca6_proteinbinders_3205_A,AF-Q8IWB7-F1-model_v6,0.158,315,0.943,0.617,1.636e-10,368,Q8IWB7
rank0044_ca6_proteinbinders_3205_A,AF-Q750U8-F1-model_v6,0.195,292,0.808,0.649,8.726e-10,368,Q750U8
rank0044_ca6_proteinbinders_3205_A,AF-Q4QR85-F1-model_v6,0.194,303,0.907,0.863,4.916e-10,367,Q4QR85
rank0044_ca6_proteinbinders_3205_A,AF-Q6PAX7-F1-model_v6,0.236,416,0.946,0.685,3.313e-15,367,Q6PAX7
rank0044_ca6_proteinbinders_3205_A,AF-P35184-F1-model_v6,0.164,317,0.934,0.735,1.487e-10,365,P35184
rank0044_ca6_proteinbinders_3205_A,AF-A7TEN6-F1-model_v6,0.132,306,0.829,0.675,4.686e-10,365,A7TEN6
rank0044_ca6_proteinbinders_3205_A,AF-O75083-F1-model_v6,0.219,415,0.943,0.685,3.011e-15,365,O75083
rank0044_ca6_proteinbinders_3205_A,AF-Q9Y1C1-F1-model_v6,0.175,395,0.973,0.595,7.07e-14,364,Q9Y1C1
rank0044_ca6_proteinbinders_3205_A,AF-Q27GK7-F1-model_v6,0.175,330,0.988,0.285,1.116e-10,364,Q27GK7
rank0044_ca6_proteinbinders_3205_A,AF-O13856-F1-model_v6,0.138,324,0.97,0.842,6.821e-09,361,O13856
rank0044_ca6_proteinbinders_3205_A,AF-Q6P6T4-2-F1-model_v6,0.2,353,0.94,0.557,9.352e-13,361,Q6P6T4-2
rank0044_ca6_proteinbinders_3205_A,AF-Q03774-F1-model_v6,0.161,294,0.808,0.662,8.726e-10,360,Q03774
rank0044_ca6_proteinbinders_3205_A,AF-Q6BP03-F1-model_v6,0.169,297,0.811,0.666,6.244e-10,359,Q6BP03
rank0044_ca6_proteinbinders_3205_A,AF-P53851-F1-model_v6,0.163,246,0.737,0.576,2.499e-09,358,P53851
rank0044_ca6_proteinbinders_3205_A,AF-C5DTN0-F1-model_v6,0.119,353,0.949,0.853,5.952e-10,355,C5DTN0
rank0044_ca6_proteinbinders_3205_A,AF-A6ZYC3-F1-model_v6,0.161,294,0.808,0.662,1.057e-09,355,A6ZYC3
rank0044_ca6_proteinbinders_3205_A,AF-Q6C705-F1-model_v6,0.183,351,0.955,0.916,1.981e-10,353,Q6C705
rank0044_ca6_proteinbinders_3205_A,AF-O89046-F1-model_v6,0.207,339,0.991,0.7,4.916e-10,352,O89046
rank0044_ca6_proteinbinders_3205_A,AF-Q9BTV6-F1-model_v6,0.152,341,0.907,0.754,7.155e-09,351,Q9BTV6
rank0044_ca6_proteinbinders_3205_A,AF-Q6DIF4-F1-model_v6,0.226,416,0.946,0.685,1.326e-14,351,Q6DIF4
rank0044_ca6_proteinbinders_3205_A,AF-Q26613-F1-model_v6,0.152,395,0.973,0.576,3.29e-14,351,Q26613
rank0044_ca6_proteinbinders_3205_A,AF-P0DOC0-5-F1-model_v6,0.141,330,0.988,0.786,2.499e-09,348,P0DOC0-5
rank0044_ca6_proteinbinders_3205_A,AF-P90587-F1-model_v6,0.209,363,0.94,0.604,1.103e-15,348,P90587
rank0044_ca6_proteinbinders_3205_A,AF-Q9LV35-F1-model_v6,0.167,473,0.976,0.777,1.754e-13,348,Q9LV35
rank0044_ca6_proteinbinders_3205_A,AF-Q9WUM4-F1-model_v6,0.188,339,0.991,0.715,4.916e-10,347,Q9WUM4
rank0044_ca6_proteinbinders_3205_A,AF-Q9ULV4-F1-model_v6,0.186,337,0.985,0.711,5.674e-10,347,Q9ULV4
rank0044_ca6_proteinbinders_3205_A,AF-O88342-F1-model_v6,0.212,415,0.943,0.685,3.136e-14,346,O88342
rank0044_ca6_proteinbinders_3205_A,AF-Q6CQH2-F1-model_v6,0.153,373,0.895,0.842,4.259e-10,343,Q6CQH2
rank0044_ca6_proteinbinders_3205_A,AF-Q7TNG5-2-F1-model_v6,0.198,353,0.94,0.528,1.037e-13,343,Q7TNG5-2
rank0044_ca6_proteinbinders_3205_A,AF-Q8GWR1-F1-model_v6,0.187,334,0.964,0.747,3.377e-11,342,Q8GWR1
rank0044_ca6_proteinbinders_3205_A,AF-O00423-F1-model_v6,0.175,353,0.94,0.433,2.451e-13,342,O00423
rank0044_ca6_proteinbinders_3205_A,AF-Q5RBW3-F1-model_v6,0.208,337,0.997,0.364,2.382e-09,342,Q5RBW3
rank0044_ca6_proteinbinders_3205_A,AF-O96622-F1-model_v6,0.155,334,1.0,0.764,1.889e-10,341,O96622
rank0044_ca6_proteinbinders_3205_A,AF-B3LGB9-F1-model_v6,0.163,291,0.799,0.655,2.271e-09,341,B3LGB9
rank0044_ca6_proteinbinders_3205_A,AF-Q7TNG5-3-F1-model_v6,0.198,353,0.94,0.42,1.449e-13,341,Q7TNG5-3
rank0044_ca6_proteinbinders_3205_A,AF-B5VG60-F1-model_v6,0.163,291,0.799,0.655,3.025e-09,337,B5VG60
rank0044_ca6_proteinbinders_3205_A,AF-Q9P2S5-F1-model_v6,0.164,349,0.943,0.759,1.298e-11,337,Q9P2S5
rank0044_ca6_proteinbinders_3205_A,AF-Q920M5-2-F1-model_v6,0.209,334,1.0,0.709,3.87e-10,337,Q920M5-2
rank0044_ca6_proteinbinders_3205_A,AF-Q9CYU6-F1-model_v6,0.177,336,0.91,0.704,1.862e-08,336,Q9CYU6
rank0044_ca6_proteinbinders_3205_A,AF-Q2KJH4-F1-model_v6,0.183,468,0.973,0.772,6.789e-15,336,Q2KJH4
rank0044_ca6_proteinbinders_3205_A,AF-Q4V8C3-F1-model_v6,0.171,353,0.94,0.434,4.788e-13,335,Q4V8C3
rank0044_ca6_proteinbinders_3205_A,AF-Q05BC3-3-F1-model_v6,0.181,353,0.94,0.425,4.788e-13,335,Q05BC3-3
rank0044_ca6_proteinbinders_3205_A,AF-B5DMC9-F1-model_v6,0.196,276,0.826,0.692,7.207e-10,333,B5DMC9
rank0044_ca6_proteinbinders_3205_A,AF-Q3UMY5-2-F1-model_v6,0.181,409,0.946,0.445,6.74e-14,333,Q3UMY5-2
rank0044_ca6_proteinbinders_3205_A,AF-Q9D565-F1-model_v6,0.128,328,0.982,0.298,1.549e-09,332,Q9D565
rank0044_ca6_proteinbinders_3205_A,AF-A2RUS2-2-F1-model_v6,0.158,330,0.988,0.266,1.967e-09,332,A2RUS2-2
rank0044_ca6_proteinbinders_3205_A,AF-P71004-F1-model_v6,0.143,276,0.826,0.555,7.155e-09,331,P71004
rank0044_ca6_proteinbinders_3205_A,AF-Q3UMY5-4-F1-model_v6,0.181,409,0.946,0.467,2.968e-13,331,Q3UMY5-4
rank0044_ca6_proteinbinders_3205_A,AF-P0DOC0-7-F1-model_v6,0.141,330,0.988,0.776,5.12e-09,330,P0DOC0-7
rank0044_ca6_proteinbinders_3205_A,AF-O00423-3-F1-model_v6,0.173,353,0.94,0.423,9.352e-13,330,O00423-3
rank0044_ca6_proteinbinders_3205_A,AF-Q05BC3-F1-model_v6,0.181,353,0.94,0.434,8.916e-13,328,Q05BC3
rank0044_ca6_proteinbinders_3205_A,AF-Q9HC35-F1-model_v6,0.184,408,0.943,0.416,1.196e-13,328,Q9HC35
rank0044_ca6_proteinbinders_3205_A,AF-Q6P6T4-F1-model_v6,0.201,353,0.94,0.544,5.527e-13,327,Q6P6T4
rank0044_ca6_proteinbinders_3205_A,AF-O95834-3-F1-model_v6,0.188,353,0.94,0.415,6.692e-13,327,O95834-3
rank0044_ca6_proteinbinders_3205_A,AF-Q3UMY5-F1-model_v6,0.179,409,0.946,0.414,1.196e-13,327,Q3UMY5
rank0044_ca6_proteinbinders_3205_A,AF-Q32P44-F1-model_v6,0.182,360,0.958,0.402,1.188e-12,326,Q32P44
rank0044_ca6_proteinbinders_3205_A,AF-G5ECZ4-F1-model_v6,0.168,349,0.982,0.252,2.517e-10,326,G5ECZ4
rank0044_ca6_proteinbinders_3205_A,AF-Q05BC3-2-F1-model_v6,0.181,353,0.94,0.451,1.188e-12,325,Q05BC3-2
rank0044_ca6_proteinbinders_3205_A,AF-A8JAN3-F1-model_v6,0.187,457,0.928,0.219,1.237e-11,325,A8JAN3
rank0044_ca6_proteinbinders_3205_A,AF-Q4V8C3-2-F1-model_v6,0.171,353,0.94,0.451,1.509e-12,324,Q4V8C3-2
rank0044_ca6_proteinbinders_3205_A,AF-Q9HC35-2-F1-model_v6,0.181,409,0.946,0.443,1.754e-13,324,Q9HC35-2
rank0044_ca6_proteinbinders_3205_A,AF-B4NER4-F1-model_v6,0.189,269,0.805,0.642,3.843e-09,323,B4NER4
rank0044_ca6_proteinbinders_3205_A,AF-Q1QWF3-F1-model_v6,0.187,277,0.829,0.589,3.069e-11,323,Q1QWF3
rank0044_ca6_proteinbinders_3205_A,AF-Q9VU68-F1-model_v6,0.163,462,0.97,0.76,1.684e-14,323,Q9VU68
